120,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,10,10,0,1
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1,7,9,0,0,0,3,4,0,0,0,18,0,1
868,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,2,2,0,0,1,4,5,0,1,4,7,0,1
3324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5492,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,4,4,5,7,0,1
5811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1,1,1,1,4,4,2,2,0,0,0,2,2,29,29,0,1
3010,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,0,0,0,2,0,2
3260,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,5,1,1,0,0,0,2
4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,2,0,0,0,0,1,3,17,0,0,2,33,0,2
4145,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,2,2,0,0,2,2,0,0,1,1,0,1,1,0,0,14,14,0,2
5413,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,1,4,4,0,0,3,6,0,2
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1308,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,1,0,1,0,0,15,16,0,3
3201,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,5,0,0,0,0,3,3,0,1,1,0,0,8,8,0,3
4115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,0,0,6,7,0,3
5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1,2,2,0,3
279,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,5,0,4
337,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,2,2,0,0,0,0,2,0,0,4,5,9,13,0,4
554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,5
5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,7,0,5
5749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,2,2,5,5,1,0,0,1,1,12,13,0,7
1708,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3,6,6,0,7
2040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,3,4,2,2,0,7
4028,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4521,0,1,1,2,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,2,0,0,4,4,1,1,1,3,3,1,1,30,30,0,8
2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,2,2,0,0,0,2,2,2,6,0,8
4256,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,0,0,1,1,1,1,2,2,0,0,0,0,2,0,0,0,14,0,8
144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,9
1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,1,1,0,0,0,1,1,15,15,0,9
3821,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,5,2,2,0,9
6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,8,8,0,9
337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,2,2,2,4,0,10
1014,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,15,16,0,10
1308,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,10,10,0,10
2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,6,1,1,5,5,0,0,0,3,3,18,18,0,10
2408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,6,0,10
868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,5,5,0,0,11,12,0,11
1939,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4,1,1,0,0,1,2,0,0,2,2,0,0,0,0,2,7,7,0,11
3010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,3,3,4,0,11
3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,10,22,0,11
5809,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,0,1,0,11
1708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,2,2,15,15,0,12
3324,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,2,2,1,1,1,3,0,0,0,0,0,0,0,9,13,0,12
3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,2,0,0,0,0,0,1,1,15,15,0,12
3814,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1,1,0,2,0,12
4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,0,0,2,2,5,7,0,12
451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,1,0,13
2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,4,10,11,0,13
2603,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,13
3777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,2,2,9,9,0,13
4115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5,0,13
3201,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,2,0,14
4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,16,16,0,14
4521,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,14
48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,0,0,0,0,1,3,3,0,0,15,16,0,15
1038,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,5,5,0,15
3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,15
3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,15
4145,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,5,5,0,15
554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,9,9,0,16
3266,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,16
4085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,1,9,9,0,16
4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16
5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,2,0,0,2,2,0,16
245,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,2,0,0,2,2,0,0,0,4,4,7,7,0,17
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,1,0,17
4213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1,1,2,2,0,0,0,3,5,0,0,15,15,0,17
5484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,5,5,0,17
5492,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,3,1,1,3,7,0,17
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,6,5,5,0,18
2040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,1,3,3,0,0,1,0,0,11,11,0,18
4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,0,18
5413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,0,0,3,4,10,10,2,3,5,0,0,23,25,0,18
1985,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,0,0,0,1,1,7,7,0,19
2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,1,1,0,0,2,2,2,2,1,0,0,4,4,15,22,0,19
3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,1,8,8,0,19
3821,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,8,14,0,19
3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,6,6,0,20
3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,20
5811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,3,1,0,0,3,3,4,5,0,20
6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,3,3,0,0,11,11,0,20
48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,2,0,0,0,0,1,3,4,0,0,15,16,0,21
1939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,21
3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,21
3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,1,2,0,21
5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21
144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,2,0,0,1,0,1,3,3,12,13,0,22
337,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,3,3,2,2,2,0,0,1,1,6,10,0,22
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,5,2,2,0,0,0,0,0,11,11,0,22
2603,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,0,0,0,22
63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,1,3,1,3,0,27
2408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
3821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
4115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,2,0,27
4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,4,1,3,15,15,0,27
120,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,1,1,3,4,0,0,25,26,0,28
1708,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,2,2,0,0,0,0,1,0,0,2,4,19,20,0,28
3010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,2,1,1,0,0,2,8,0,28
3504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,1,1,1,0,0,1,0,0,4,4,6,13,0,28
4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,3,1,2,2,0,0,7,8,0,28
337,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,2,2,0,0,0,1,2,2,6,0,29
554,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,1,2,2,0,0,0,0,0,0,0,7,9,0,29
1939,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,1,1,1,1,0,0,0,3,3,5,9,0,29
1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,1,0,2,0,2,1,0,0,0,1,28,29,0,29
3324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,2,2,0,29
1308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,2,3,3,0,2,1,0,0,0,1,21,22,0,30
2040,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,2,3,0,0,5,9,0,30
2603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,3,0,0,0,3,1,0,0,3,4,11,12,0,30
4213,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,6,0,0,20,20,0,30
6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,5,0,0,0,0,0,6,6,0,30
2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,3,3,2,2,2,2,1,0,0,0,2,16,21,0,31
3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,1,1,0,0,18,19,0,31
3777,0,0,1,1,0,0,0,0,0,2,0,0,0,0,6,2,2,1,1,0,0,1,1,2,2,1,0,0,3,3,14,21,0,31
4085,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,2,2,0,0,1,0,0,6,10,0,31
5492,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,2,2,5,5,0,1,2,2,3,0,0,12,14,0,31
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,1,1,1,1,3,2,2,17,18,0,32
3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,4,5,0,32
4115,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,7,12,0,32
4284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,2,3,3,0,32
5413,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4,0,0,2,2,2,2,1,1,0,0,2,2,5,0,0,11,17,0,32
3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,2,2,2,4,0,33
3010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0,33
3201,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,1,1,1,2,0,0,2,3,0,33
5667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,8,9,0,33
5811,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,1,1,1,0,0,4,7,18,19,0,33
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,2,0,34
868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,5,5,0,0,21,21,0,34
1038,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,3,4,0,0,0,0,2,2,2,0,0,12,20,0,34
3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,1,1,1,0,0,1,0,0,2,3,19,20,0,34
245,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,4,0,0,1,0,0,2,3,10,15,0,35
