868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,2,2,0,0,3,6,6,8,0,49,35
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,2,2,0,0,3,3,11,13,0,49,43
6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1
3492,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,2,7,0,50,23
337,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,1,2,2,3,3,2,0,0,0,0,7,11,0,50,38
4028,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,5,5,0,0,3,8,0,50,32
6084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10,11,0,50,28
3260,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,4,4,0,0,10,16,0,51,48
4284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,6,7,0,51,21
3138,0,0,0,0,0,0,2,2,3,3,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51,21
451,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,6,13,0,51,38
128,0,0,0,0,0,0,1,1,2,4,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,2,0,0,1,1,4,8,0,51,30
1939,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,6,8,0,52,24
3201,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,1,2,2,0,0,0,0,1,0,0,2,2,7,12,0,52,36
1708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,4,4,0,0,0,2,2,25,25,0,52,75
1038,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0,1,3,0,52,17
4115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,5,6,0,52,19
2040,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,53,7
1014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,2,7,7,0,53,26
245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,3,5,0,0,10,10,0,53,43
3324,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,2,2,1,0,0,6,7,8,9,0,53,42
5809,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,9,0,53,24
5484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,13,14,0,54,36
1308,0,0,0,0,2,4,1,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,54,30
5492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,0,54,15
3266,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,7,8,0,54,24
144,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,55,33
5413,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,1,1,1,3,4,0,0,2,7,0,55,29
5811,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,0,0,0,0,0,4,5,10,10,0,55,39
3484,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,1,1,0,0,0,0,0,0,0,0,1,2,3,33,33,0,55,89
554,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,1,10,10,0,55,30
2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,6,6,0,56,21
4085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,0,0,0,1,5,6,0,56,24
2399,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,2,2,0,0,1,2,0,0,0,0,0,4,5,12,18,0,56,56
4256,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,4,4,1,1,1,1,1,1,0,0,0,2,4,0,0,26,32,0,56,87
868,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,2,2,1,1,0,3,4,3,3,12,12,0,56,51
120,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4145,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,0,0,0,0,0,0,1,0,1,1,1,11,12,0,59,37
3201,0,0,1,1,3,3,3,3,3,3,0,0,0,1,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,0,59,71
5492,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,4,0,59,15
2408,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,8,14,0,59,37
3814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,4,0,59,15
3010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,5,5,0,60,19
4521,0,0,1,3,3,4,1,1,3,3,0,0,3,4,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,23,0,60,74
6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,60,13
3266,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,3,0,0,2,2,1,1,0,0,0,0,0,8,10,0,60,33
4213,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,5,5,0,60,21
2399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,3,5,0,61,20
3260,0,0,1,1,2,2,1,1,1,1,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,61,49
2603,1,2,0,0,1,1,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,61,17
1708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,61,8
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2,2,8,9,0,61,27
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,62,4
2051,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,28,34,0,62,83
451,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,2,2,0,0,1,1,1,0,0,0,0,13,14,0,62,42
3504,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,2,2,7,7,0,62,28
5749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10,11,0,62,28
3484,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10
3492,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,7,7,0,0,3,3,0,0,0,1,2,17,17,0,63,61
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,2,1,1,2,0,0,1,1,7,9,0,63,30
3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,1,1,1,1,0,0,0,5,5,12,12,0,63,47
3138,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,1,2,2,3,5,0,63,22
4256,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,0,64,18
4085,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0,2,2,2,2,0,0,1,0,0,10,10,0,64,37
6181,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,0,1,0,0,0,0,1,1,1,0,0,16,23,0,64,59
144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,3,25,25,0,64,67
5809,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,2,2,0,64,14
3324,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,10,10,0,65,34
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,7,2,2,0,0,0,3,3,0,0,22,22,0,65,72
1308,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,4,4,2,2,0,0,1,0,0,0,0,19,20,0,65,60
5413,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,7,0,0,4,4,0,65,26
5667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,2,2,0,0,1,0,2,0,0,6,11,0,65,34
868,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,3,0,0,0,0,1,5,5,0,0,9,10,0,66,42
128,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,4,0,0,0,0,2,1,5,0,66,24
4521,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,5,10,2,5,0,66,31
4115,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,10,14,0,66,38
6084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,66,14
5492,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5811,1,1,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
4028,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,2,2,5,5,1,0,0,1,1,12,13,0,7,51
1708,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,3,6,6,0,7,26
2040,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,3,4,2,2,0,7,24
4521,0,1,1,2,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,17
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,2
4256,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
3821,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
4115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2603,0,0,0,0,0,0,2,3,2,2,0,0,2,2,4,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,2,6,0,8,33
48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,2,0,0,4,4,1,1,0,3,3,1,1,30,30,0,8,93
4256,0,0,1,1,1,1,2,2,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,38
144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,9,27
6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,8,8,0,9,28
1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,1,1,0,0,0,1,1,15,15,0,9,44
3821,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,9,8
2399,0,0,0,0,0,0,0,0,5,5,0,0,2,2,0,1,1,0,0,6,6,1,1,5,5,0,0,0,3,3,18,18,0,10,82
337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,2,2,2,4,0,10,16
1014,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,15,16,0,10,46
2408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,6,0,10,18
1308,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,10,10,0,10,33
3010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
1939,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,12
5492,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,14
4521,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,14,9
4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,16,16,0,14,42
3201,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,2,0,14,10
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,5,5,0,15,15
48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,0,0,0,0,1,3,3,0,0,15,16,0,15,56
3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,15,12
4145,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,5,5,0,15,21
3260,0,0,0,0,1,1,1,1,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,19
3266,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,16,6
4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,6
554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,9,9,0,16,26
4085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,1,9,9,0,16,28
5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,2,0,0,2,2,0,16,12
5484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,5,5,0,17,19
4213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1,1,2,2,0,0,0,3,5,0,0,15,15,0,17,51
5492,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,3,1,1,3,7,0,17,27
245,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,1,1,0,0,1,2,0,0,2,2,0,0,0,0,0,7,7,0,17,33
279,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,1,0,17,17
2040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,1,3,3,0,0,1,0,0,11,11,0,18,42
5413,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,5,6,0,0,3,4,10,10,2,3,5,0,0,23,25,0,18,101
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,6,5,5,0,18,26
4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,0,18,14
2399,0,0,1,1,0,0,0,0,1,1,0,0,0,0,6,2,2,1,1,0,0,2,2,2,2,1,0,0,4,4,15,22,0,19,70
3821,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,8,14,0,19,38
3814,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,1,8,8,0,19,32
1985,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,0,0,0,1,1,7,7,0,19,26
5811,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,1,3,3,1,0,0,3,3,4,5,0,20,30
6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,3,3,0,0,11,11,0,20,34
3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,6,6,0,20,19
3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,20,36
48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,2,0,0,0,0,1,3,4,0,0,15,16,0,21,50
3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,1,2,0,21,10
3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,21,6
1939,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6
5809,0,0,1,1,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,22
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,2,0,0,1,0,1,3,3,12,13,0,22,47
337,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,3,3,2,2,2,0,0,1,1,6,10,0,22,37
144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,4
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,5,2,2,0,0,0,0,0,11,11,0,22,39
2603,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,0,0,0,22,19
